2	 1	 0	 346
2	 2	 1	 281
1	 1	 1	 536
2	 1	 0	 366
2	 2	 1	 435
1	 2	 0	 293
1	 1	 1	 277
2	 1	 0	 482
2	 2	 1	 244
2	 2	 1	 429
1	 2	 0	 567
1	 1	 1	 306
1	 1	 1	 305
1	 2	 0	 303
2	 2	 1	 228
1	 1	 1	 422
1	 1	 1	 470
2	 2	 1	 242
2	 2	 1	 311
1	 1	 1	 405
1	 1	 1	 454
2	 2	 1	 383
2	 2	 1	 346
1	 1	 1	 348
1	 1	 1	 529
2	 2	 1	 242
2	 2	 1	 375
1	 1	 1	 296
1	 1	 1	 282
2	 2	 1	 371
2	 2	 1	 325
1	 1	 1	 354
1	 1	 1	 459
2	 2	 1	 412
2	 2	 1	 259
1	 1	 1	 307
1	 1	 1	 243
2	 2	 1	 249
2	 1	 0	 238
1	 1	 1	 457
2	 2	 1	 279
2	 2	 1	 260
1	 2	 0	 306
2	 1	 0	 296
2	 1	 0	 277
2	 2	 1	 296
1	 2	 0	 231
1	 1	 1	 397
1	 2	 0	 361
1	 2	 0	 379
1	 1	 1	 242
2	 1	 0	 272
1	 1	 1	 587
1	 2	 0	 320
1	 2	 0	 375
1	 2	 0	 346
1	 1	 1	 358
2	 1	 0	 285
1	 2	 0	 528
1	 2	 0	 407
1	 1	 1	 282
1	 1	 1	 450
2	 1	 0	 262
2	 1	 0	 237
2	 2	 1	 323
2	 2	 1	 293
1	 1	 1	 334
1	 1	 1	 340
2	 1	 0	 320
1	 2	 0	 490
1	 2	 0	 313
1	 1	 1	 281
1	 1	 1	 275
2	 2	 1	 467
2	 2	 1	 274
1	 2	 0	 303
2	 2	 1	 614
1	 1	 1	 402
1	 2	 0	 277
2	 1	 0	 566
