1	 1	 1	 360
1	 2	 0	 480
1	 2	 0	 280
2	 1	 0	 223
2	 1	 0	 268
1	 2	 0	 308
1	 2	 0	 382
1	 2	 0	 231
2	 1	 0	 519
1	 1	 1	 541
1	 2	 0	 312
2	 2	 1	 275
1	 1	 1	 535
1	 1	 1	 273
2	 2	 1	 302
2	 2	 1	 321
1	 1	 1	 350
1	 1	 1	 271
2	 2	 1	 247
2	 2	 1	 379
1	 1	 1	 300
1	 1	 1	 458
2	 2	 1	 249
2	 2	 1	 294
1	 1	 1	 275
1	 1	 1	 272
2	 1	 0	 249
2	 2	 1	 250
2	 2	 1	 271
1	 1	 1	 287
1	 1	 1	 302
2	 1	 0	 290
2	 2	 1	 330
2	 2	 1	 263
1	 1	 1	 285
1	 1	 1	 281
2	 2	 1	 286
2	 1	 0	 419
1	 1	 1	 326
2	 2	 1	 151
2	 2	 1	 408
1	 1	 1	 280
1	 1	 1	 285
2	 2	 1	 285
2	 1	 0	 317
2	 1	 0	 329
2	 2	 1	 289
2	 1	 0	 294
1	 2	 0	 278
2	 2	 1	 259
1	 1	 1	 275
2	 1	 0	 206
2	 1	 0	 423
2	 1	 0	 294
1	 2	 0	 318
2	 2	 1	 299
2	 1	 0	 295
1	 2	 0	 339
2	 2	 1	 295
1	 1	 1	 378
1	 1	 1	 249
2	 2	 1	 438
1	 1	 1	 440
2	 2	 1	 229
2	 2	 1	 413
1	 1	 1	 314
2	 1	 0	 254
2	 2	 1	 437
1	 2	 0	 290
1	 2	 0	 287
1	 1	 1	 271
1	 1	 1	 429
2	 2	 1	 278
2	 2	 1	 259
1	 2	 0	 445
2	 1	 0	 264
1	 1	 1	 620
2	 2	 1	 247
1	 2	 0	 530
1	 1	 1	 330
