17107.000000	 20123.000000	 20641.000000	 22137.000000
23661.000000	 28663.000000	 29049.000000	 30671.000000
32174.000000	 36183.000000	 36555.000000	 38188.000000
39707.000000	 42719.000000	 43219.000000	 44726.000000
46232.000000	 48241.000000	 48883.000000	 50253.000000
51767.000000	 53773.000000	 54183.000000	 55790.000000
57305.000000	 60317.000000	 60910.000000	 62328.000000
63835.000000	 67848.000000	 68252.000000	 69865.000000
71380.000000	 75387.000000	 75817.000000	 77390.000000
78895.000000	 84897.000000	 85286.000000	 86914.000000
88430.000000	 93449.000000	 93857.000000	 95459.000000
96963.000000	 98967.000000	 99583.000000	 100969.000000
102486.000000	 104489.000000	 105417.000000	 106491.000000
108006.000000	 110013.000000	 110528.000000	 112031.000000
113540.000000	 116551.000000	 116961.000000	 118560.000000
120082.000000	 123086.000000	 123496.000000	 125088.000000
126596.000000	 129609.000000	 130049.000000	 131617.000000
133139.000000	 138145.000000	 138484.000000	 140154.000000
141669.000000	 145676.000000	 146008.000000	 147692.000000
149202.000000	 152212.000000	 153057.000000	 154221.000000
155724.000000	 161727.000000	 162259.000000	 163744.000000
165255.000000	 169260.000000	 169846.000000	 171280.000000
172793.000000	 177813.000000	 178432.000000	 179829.000000
181338.000000	 187345.000000	 187966.000000	 189360.000000
190874.000000	 194879.000000	 195490.000000	 196893.000000
198408.000000	 202418.000000	 202927.000000	 204431.000000
205944.000000	 209951.000000	 210460.000000	 211958.000000
213480.000000	 215488.000000	 216404.000000	 217500.000000
219018.000000	 223022.000000	 223378.000000	 225030.000000
226536.000000	 231556.000000	 231928.000000	 233570.000000
235084.000000	 240088.000000	 240592.000000	 242099.000000
243602.000000	 245606.000000	 246296.000000	 247627.000000
249133.000000	 254144.000000	 254457.000000	 256161.000000
257668.000000	 263674.000000	 264234.000000	 265689.000000
267205.000000	 269212.000000	 270042.000000	 271227.000000
272730.000000	 277751.000000	 278180.000000	 279764.000000
281271.000000	 287274.000000	 287656.000000	 289291.000000
290806.000000	 293812.000000	 294569.000000	 295825.000000
297345.000000	 301365.000000	 301775.000000	 303378.000000
304892.000000	 307900.000000	 308234.000000	 309904.000000
311413.000000	 317434.000000	 317844.000000	 319445.000000
320957.000000	 326961.000000	 327352.000000	 328979.000000
330489.000000	 333504.000000	 333938.000000	 335512.000000
337031.000000	 342051.000000	 342628.000000	 344060.000000
345579.000000	 348587.000000	 349059.000000	 350599.000000
352102.000000	 358104.000000	 358540.000000	 360113.000000
361618.000000	 363628.000000	 364504.000000	 365634.000000
367153.000000	 369160.000000	 369709.000000	 371178.000000
372687.000000	 378692.000000	 379071.000000	 380695.000000
382202.000000	 385217.000000	 385823.000000	 387233.000000
388745.000000	 393751.000000	 394201.000000	 395763.000000
397280.000000	 403301.000000	 404025.000000	 405309.000000
406818.000000	 410833.000000	 411515.000000	 412841.000000
414346.000000	 417357.000000	 417723.000000	 419367.000000
420882.000000	 422891.000000	 424900.000000	 424904.000000
426414.000000	 431421.000000	 431801.000000	 433442.000000
434950.000000	 440957.000000	 441373.000000	 442969.000000
444486.000000	 450489.000000	 450968.000000	 452498.000000
454002.000000	 456014.000000	 456504.000000	 458017.000000
459537.000000	 465540.000000	 466130.000000	 467549.000000
469053.000000	 473056.000000	 473482.000000	 475058.000000
476575.000000	 481594.000000	 482075.000000	 483602.000000
485122.000000	 487133.000000	 487521.000000	 489146.000000
490657.000000	 494662.000000	 494976.000000	 496680.000000
498193.000000	 502205.000000	 502652.000000	 504216.000000
505729.000000	 507738.000000	 508408.000000	 509751.000000
511254.000000	 516261.000000	 516832.000000	 518269.000000
519772.000000	 525789.000000	 526381.000000	 527800.000000
529315.000000	 533328.000000	 534055.000000	 535336.000000
536852.000000	 542854.000000	 543234.000000	 544872.000000
546377.000000	 551385.000000	 551830.000000	 553404.000000
554913.000000	 559922.000000	 560534.000000	 561930.000000
563451.000000	 565464.000000	 565963.000000	 567470.000000
568989.000000	 572000.000000	 572616.000000	 574008.000000
575527.000000	 580532.000000	 580932.000000	 582540.000000
584059.000000	 588064.000000	 588474.000000	 590072.000000
591577.000000	 594588.000000	 594909.000000	 596602.000000
598110.000000	 601122.000000	 601761.000000	 603130.000000
604651.000000	 606658.000000	 607241.000000	 608669.000000
610172.000000	 616193.000000	 616515.000000	 618199.000000
