1	 2	 0	 1349
1	 2	 0	 424
2	 2	 1	 418
2	 2	 1	 307
2	 2	 1	 441
2	 2	 1	 412
2	 2	 1	 861
2	 2	 1	 724
2	 2	 1	 588
2	 2	 1	 907
2	 2	 1	 474
2	 1	 0	 504
1	 1	 1	 341
1	 1	 1	 330
1	 1	 1	 345
1	 1	 1	 367
1	 1	 1	 959
1	 1	 1	 478
1	 1	 1	 549
1	 1	 1	 909
1	 2	 0	 348
2	 1	 0	 273
2	 1	 0	 308
1	 1	 1	 456
1	 2	 0	 303
2	 2	 1	 426
2	 2	 1	 544
1	 2	 0	 319
2	 1	 0	 602
1	 1	 1	 342
1	 1	 1	 337
1	 1	 1	 719
1	 2	 0	 757
2	 1	 0	 554
1	 1	 1	 575
1	 1	 1	 468
1	 1	 1	 437
1	 2	 0	 368
2	 2	 1	 430
2	 2	 1	 390
2	 2	 1	 537
2	 2	 1	 336
1	 1	 1	 363
1	 1	 1	 327
1	 1	 1	 415
1	 1	 1	 558
1	 2	 0	 681
2	 2	 1	 550
2	 2	 1	 488
2	 1	 0	 532
1	 1	 1	 478
1	 1	 1	 709
2	 1	 0	 655
1	 1	 1	 352
1	 2	 0	 774
2	 2	 1	 720
2	 2	 1	 931
2	 2	 1	 622
2	 2	 1	 494
2	 2	 1	 667
2	 2	 1	 542
2	 2	 1	 1261
2	 2	 1	 868
2	 1	 0	 506
1	 2	 0	 925
2	 2	 1	 568
2	 2	 1	 313
2	 1	 0	 553
1	 1	 1	 437
1	 2	 0	 592
2	 2	 1	 686
1	 1	 1	 385
1	 1	 1	 637
2	 1	 0	 412
1	 1	 1	 656
1	 1	 1	 926
1	 1	 1	 381
1	 1	 1	 413
1	 1	 1	 489
1	 1	 1	 405
