6.101000	 8.113000	 9.125000	 10.126000
11.644000	 15.662000	 16.398000	 17.674000
19.189000	 21.195000	 22.177000	 23.211000
24.721000	 29.728000	 30.775000	 31.730000
33.244000	 39.247000	 39.992000	 41.264000
42.772000	 44.789000	 45.429000	 46.797000
48.314000	 51.320000	 52.008000	 53.322000
54.837000	 57.840000	 58.824000	 59.844000
61.357000	 63.360000	 64.391000	 65.380000
66.895000	 69.906000	 70.635000	 71.918000
73.433000	 79.444000	 80.918000	 81.463000
82.973000	 87.987000	 88.574000	 89.990000
91.493000	 94.506000	 95.122000	 96.514000
98.031000	 102.034000	 102.648000	 104.048000
105.552000	 108.562000	 109.132000	 110.575000
112.085000	 118.089000	 118.524000	 120.107000
121.622000	 124.632000	 125.767000	 126.635000
128.140000	 130.146000	 131.130000	 132.164000
133.679000	 135.683000	 136.386000	 137.686000
139.195000	 144.203000	 144.703000	 146.221000
147.730000	 151.740000	 152.758000	 153.753000
155.268000	 157.279000	 157.822000	 159.293000
160.804000	 164.810000	 165.230000	 166.820000
168.325000	 172.330000	 172.846000	 174.340000
175.859000	 180.869000	 181.259000	 182.874000
184.378000	 186.386000	 187.513000	 188.405000
189.911000	 195.918000	 196.274000	 197.936000
199.450000	 203.457000	 204.619000	 205.463000
206.982000	 208.991000	 209.621000	 210.993000
212.508000	 214.519000	 215.903000	 216.527000
218.042000	 221.048000	 221.456000	 223.052000
224.560000	 229.569000	 229.987000	 231.577000
233.081000	 239.087000	 239.538000	 241.102000
242.611000	 248.616000	 249.785000	 250.633000
252.142000	 254.155000	 254.857000	 256.163000
257.681000	 261.692000	 262.723000	 263.706000
265.212000	 270.225000	 271.218000	 272.237000
273.753000	 276.763000	 277.856000	 278.772000
280.281000	 284.295000	 285.788000	 286.304000
287.807000	 293.814000	 294.196000	 295.823000
297.340000	 302.358000	 303.517000	 304.375000
305.881000	 308.891000	 309.735000	 310.895000
312.410000	 317.414000	 318.147000	 319.426000
320.941000	 325.949000	 326.558000	 327.958000
329.477000	 333.483000	 334.016000	 335.493000
337.005000	 341.019000	 341.831000	 343.028000
344.538000	 347.548000	 348.087000	 349.553000
351.062000	 354.073000	 354.511000	 356.081000
357.584000	 359.597000	 360.495000	 361.609000
363.126000	 369.129000	 369.833000	 371.136000
372.655000	 377.657000	 378.223000	 379.661000
381.172000	 386.175000	 387.368000	 388.192000
389.703000	 393.708000	 394.232000	 395.726000
397.229000	 403.248000	 403.803000	 405.252000
406.771000	 410.778000	 411.515000	 412.791000
414.308000	 417.320000	 418.193000	 419.328000
420.838000	 425.850000	 426.649000	 427.863000
429.380000	 432.401000	 433.135000	 434.410000
435.915000	 437.920000	 438.465000	 439.940000
441.448000	 447.450000	 447.890000	 449.469000
450.985000	 456.988000	 457.707000	 459.004000
460.514000	 465.523000	 466.133000	 467.536000
469.046000	 475.051000	 475.500000	 477.066000
478.576000	 484.582000	 485.005000	 486.597000
488.112000	 491.123000	 492.161000	 493.131000
494.635000	 498.640000	 498.978000	 500.650000
502.168000	 504.175000	 504.977000	 506.193000
507.703000	 511.714000	 512.161000	 513.725000
515.239000	 519.242000	 519.649000	 521.262000
522.778000	 528.798000	 529.118000	 530.808000
532.316000	 538.329000	 538.857000	 540.335000
541.854000	 546.858000	 547.343000	 548.860000
550.374000	 555.377000	 555.787000	 557.389000
558.892000	 563.911000	 564.421000	 565.925000
567.434000	 570.443000	 571.177000	 572.464000
573.970000	 579.976000	 580.477000	 581.991000
583.504000	 586.510000	 587.922000	 588.528000
590.044000	 592.051000	 592.805000	 594.066000
595.576000	 597.594000	 598.213000	 599.601000
601.106000	 605.112000	 605.487000	 607.120000
