40252.000000	 42262.000000	 43223.000000	 44272.000000
45798.000000	 49814.000000	 50339.000000	 51823.000000
53335.000000	 57345.000000	 58169.000000	 59362.000000
60868.000000	 62879.000000	 63570.000000	 64884.000000
66392.000000	 68402.000000	 69174.000000	 70404.000000
71913.000000	 73930.000000	 74628.000000	 75938.000000
77442.000000	 83449.000000	 84304.000000	 85454.000000
86975.000000	 92991.000000	 94041.000000	 95005.000000
96519.000000	 99530.000000	 100741.000000	 101538.000000
103043.000000	 107051.000000	 107532.000000	 109061.000000
110575.000000	 113586.000000	 114066.000000	 115595.000000
117111.000000	 120120.000000	 122133.000000	 122354.000000
123867.000000	 129870.000000	 131162.000000	 131878.000000
133382.000000	 135393.000000	 136606.000000	 137405.000000
138919.000000	 142931.000000	 143708.000000	 144943.000000
146456.000000	 150461.000000	 151288.000000	 152478.000000
153989.000000	 156998.000000	 157938.000000	 159000.000000
160512.000000	 166514.000000	 167249.000000	 168523.000000
170029.000000	 172040.000000	 172911.000000	 174053.000000
175561.000000	 178573.000000	 179245.000000	 180590.000000
182096.000000	 188110.000000	 188617.000000	 190118.000000
191621.000000	 194626.000000	 195952.000000	 196634.000000
198139.000000	 204144.000000	 204625.000000	 206151.000000
207671.000000	 211674.000000	 212146.000000	 213676.000000
215187.000000	 218199.000000	 218669.000000	 220207.000000
221727.000000	 225730.000000	 226454.000000	 227734.000000
229245.000000	 234254.000000	 234597.000000	 236260.000000
237780.000000	 240787.000000	 241252.000000	 242803.000000
244314.000000	 249323.000000	 250159.000000	 251331.000000
252847.000000	 257851.000000	 258459.000000	 259870.000000
261380.000000	 265383.000000	 266120.000000	 267400.000000
268916.000000	 270927.000000	 272131.000000	 272936.000000
274440.000000	 279448.000000	 280174.000000	 281452.000000
283007.000000	 286027.000000	 286914.000000	 288036.000000
289540.000000	 294549.000000	 295274.000000	 296558.000000
298067.000000	 300084.000000	 300893.000000	 302092.000000
303609.000000	 306615.000000	 307342.000000	 308617.000000
310135.000000	 314141.000000	 314703.000000	 316149.000000
317653.000000	 319660.000000	 320175.000000	 321677.000000
323191.000000	 328195.000000	 328583.000000	 330206.000000
331709.000000	 334719.000000	 335405.000000	 336728.000000
338237.000000	 344244.000000	 344901.000000	 346264.000000
347774.000000	 350784.000000	 351688.000000	 352792.000000
354296.000000	 359305.000000	 360254.000000	 361309.000000
362815.000000	 366819.000000	 367804.000000	 368836.000000
370346.000000	 373356.000000	 374338.000000	 375370.000000
376882.000000	 379890.000000	 380406.000000	 381905.000000
383424.000000	 388444.000000	 388972.000000	 390449.000000
397996.000000	 400006.000000	 400547.000000	 402016.000000
403523.000000	 405540.000000	 406284.000000	 407548.000000
409051.000000	 411057.000000	 411858.000000	 413076.000000
414587.000000	 419598.000000	 419997.000000	 421608.000000
423123.000000	 429144.000000	 430017.000000	 431151.000000
432671.000000	 436675.000000	 437054.000000	 438686.000000
440207.000000	 445227.000000	 445869.000000	 447234.000000
448739.000000	 452744.000000	 453414.000000	 454753.000000
456261.000000	 461281.000000	 461992.000000	 463289.000000
464805.000000	 470808.000000	 471595.000000	 472825.000000
474340.000000	 476345.000000	 477333.000000	 478347.000000
479863.000000	 483872.000000	 484570.000000	 485877.000000
487396.000000	 489405.000000	 490433.000000	 491407.000000
492916.000000	 494932.000000	 496046.000000	 496940.000000
498455.000000	 503462.000000	 503930.000000	 505475.000000
506992.000000	 513004.000000	 513804.000000	 515024.000000
516538.000000	 519542.000000	 520384.000000	 521559.000000
523067.000000	 528075.000000	 528815.000000	 530094.000000
531608.000000	 537626.000000	 538016.000000	 539640.000000
541154.000000	 547156.000000	 547562.000000	 549168.000000
550683.000000	 556687.000000	 557358.000000	 558706.000000
560214.000000	 562226.000000	 563994.000000	 564234.000000
565754.000000	 570763.000000	 571777.000000	 572771.000000
574276.000000	 578281.000000	 578923.000000	 580289.000000
581809.000000	 587816.000000	 588853.000000	 589827.000000
591338.000000	 594345.000000	 595803.000000	 596363.000000
597877.000000	 602883.000000	 603883.000000	 604898.000000
606405.000000	 612408.000000	 613112.000000	 614425.000000
615939.000000	 619944.000000	 620478.000000	 621955.000000
623463.000000	 628484.000000	 630146.000000	 630491.000000
632010.000000	 636031.000000	 636983.000000	 638043.000000
639553.000000	 645564.000000	 646612.000000	 647576.000000
