2	 2	 1	 564
1	 2	 0	 414
2	 1	 0	 522
2	 1	 0	 344
1	 2	 0	 524
1	 2	 0	 549
1	 1	 1	 430
1	 1	 1	 329
1	 2	 0	 881
2	 2	 1	 439
1	 1	 1	 433
1	 2	 0	 392
2	 1	 0	 488
2	 1	 0	 340
2	 2	 1	 881
1	 2	 0	 511
2	 2	 1	 495
2	 1	 0	 457
1	 1	 1	 641
2	 2	 1	 444
2	 2	 1	 478
1	 1	 1	 398
1	 2	 0	 315
1	 2	 0	 658
2	 1	 0	 938
2	 2	 1	 520
2	 2	 1	 430
2	 2	 1	 352
1	 1	 1	 564
2	 1	 0	 715
2	 2	 1	 408
2	 2	 1	 454
2	 1	 0	 366
1	 1	 1	 486
1	 1	 1	 777
1	 2	 0	 386
2	 2	 1	 502
1	 1	 1	 1575
1	 1	 1	 1300
1	 1	 1	 409
2	 2	 1	 424
1	 1	 1	 850
1	 2	 0	 1476
1	 2	 0	 1617
2	 1	 0	 307
2	 1	 0	 455
2	 2	 1	 626
2	 2	 1	 461
2	 1	 0	 372
1	 1	 1	 725
1	 2	 0	 470
1	 1	 1	 546
1	 1	 1	 1504
1	 1	 1	 406
1	 1	 1	 422
1	 2	 0	 717
1	 2	 0	 583
2	 1	 0	 365
1	 1	 1	 478
1	 2	 0	 1666
2	 2	 1	 726
2	 1	 0	 368
1	 1	 1	 1238
1	 2	 0	 686
1	 2	 0	 575
1	 1	 1	 503
2	 1	 0	 372
2	 2	 1	 305
2	 2	 1	 670
1	 1	 1	 351
1	 1	 1	 352
1	 2	 0	 490
2	 2	 1	 293
2	 1	 0	 944
1	 1	 1	 389
1	 2	 0	 361
2	 1	 0	 353
1	 1	 1	 631
1	 2	 0	 395
1	 2	 0	 565
