24800.000000	 29812.000000	 30494.000000	 31826.000000
33344.000000	 37360.000000	 37738.000000	 39369.000000
40888.000000	 45891.000000	 46453.000000	 47901.000000
49409.000000	 55412.000000	 55763.000000	 57420.000000
58936.000000	 61942.000000	 62572.000000	 63945.000000
65458.000000	 70463.000000	 70849.000000	 72475.000000
73978.000000	 76984.000000	 77419.000000	 78995.000000
80515.000000	 82527.000000	 83235.000000	 84539.000000
86053.000000	 88061.000000	 88431.000000	 90068.000000
91574.000000	 93578.000000	 93946.000000	 95581.000000
97099.000000	 101104.000000	 101574.000000	 103112.000000
104626.000000	 107637.000000	 108048.000000	 109655.000000
111164.000000	 114176.000000	 114576.000000	 116183.000000
117691.000000	 121693.000000	 122113.000000	 123703.000000
125208.000000	 128216.000000	 128624.000000	 130225.000000
131744.000000	 133751.000000	 134191.000000	 135769.000000
137276.000000	 139294.000000	 139665.000000	 141308.000000
142818.000000	 144825.000000	 145317.000000	 146843.000000
148356.000000	 154377.000000	 154815.000000	 156389.000000
157898.000000	 160909.000000	 161369.000000	 162927.000000
164443.000000	 166453.000000	 166923.000000	 168467.000000
169976.000000	 171993.000000	 172374.000000	 174001.000000
175512.000000	 181524.000000	 181962.000000	 183538.000000
185043.000000	 188058.000000	 188458.000000	 190071.000000
191581.000000	 195595.000000	 195994.000000	 197603.000000
199115.000000	 201126.000000	 201596.000000	 203131.000000
204643.000000	 209651.000000	 210057.000000	 211659.000000
213162.000000	 219165.000000	 219568.000000	 221176.000000
222686.000000	 224701.000000	 225369.000000	 226709.000000
228216.000000	 231220.000000	 231874.000000	 233234.000000
234749.000000	 238756.000000	 239148.000000	 240770.000000
242281.000000	 248284.000000	 249067.000000	 250302.000000
251812.000000	 255825.000000	 256226.000000	 257839.000000
259350.000000	 264357.000000	 264782.000000	 266365.000000
267869.000000	 269881.000000	 270485.000000	 271896.000000
273405.000000	 279414.000000	 279736.000000	 281426.000000
282941.000000	 286946.000000	 287521.000000	 288957.000000
290476.000000	 296478.000000	 296926.000000	 298490.000000
300008.000000	 303010.000000	 303934.000000	 305028.000000
306538.000000	 310551.000000	 311700.000000	 312562.000000
314075.000000	 318080.000000	 318550.000000	 320098.000000
321614.000000	 327620.000000	 328160.000000	 329629.000000
331144.000000	 335154.000000	 335522.000000	 337164.000000
338681.000000	 340689.000000	 341543.000000	 342696.000000
344203.000000	 349210.000000	 349673.000000	 351214.000000
352717.000000	 355728.000000	 356177.000000	 357737.000000
359243.000000	 363249.000000	 363742.000000	 365254.000000
366774.000000	 371782.000000	 372197.000000	 373792.000000
375306.000000	 378313.000000	 378723.000000	 380316.000000
381830.000000	 387849.000000	 388201.000000	 389861.000000
391371.000000	 397385.000000	 397774.000000	 399387.000000
400890.000000	 405894.000000	 406438.000000	 407913.000000
409423.000000	 412434.000000	 412875.000000	 414441.000000
415945.000000	 417957.000000	 418397.000000	 419971.000000
421479.000000	 426489.000000	 426961.000000	 428498.000000
430003.000000	 435010.000000	 435409.000000	 437016.000000
438520.000000	 444525.000000	 444961.000000	 446537.000000
448054.000000	 454057.000000	 454527.000000	 456065.000000
457580.000000	 461590.000000	 461979.000000	 463603.000000
465112.000000	 468123.000000	 468513.000000	 470141.000000
471656.000000	 477672.000000	 478152.000000	 479688.000000
481196.000000	 486209.000000	 486645.000000	 488219.000000
489728.000000	 494739.000000	 495611.000000	 496756.000000
498266.000000	 503271.000000	 503924.000000	 505274.000000
506787.000000	 510792.000000	 511866.000000	 512799.000000
514303.000000	 518309.000000	 518702.000000	 520323.000000
521826.000000	 523832.000000	 524423.000000	 525841.000000
527362.000000	 529373.000000	 529854.000000	 531385.000000
532900.000000	 537906.000000	 538377.000000	 539916.000000
541419.000000	 544425.000000	 544795.000000	 546441.000000
547951.000000	 552956.000000	 553350.000000	 554969.000000
556473.000000	 560478.000000	 560897.000000	 562495.000000
564006.000000	 569016.000000	 569416.000000	 571019.000000
572538.000000	 578545.000000	 578929.000000	 580552.000000
582072.000000	 586078.000000	 586528.000000	 588087.000000
589594.000000	 591604.000000	 592052.000000	 593608.000000
595115.000000	 598118.000000	 598515.000000	 600133.000000
601650.000000	 607652.000000	 608076.000000	 609662.000000
611179.000000	 617182.000000	 617650.000000	 619200.000000
620715.000000	 623720.000000	 624220.000000	 625734.000000
