6.081000	 11.101000	 11.561000	 13.109000
14.636000	 18.643000	 18.977000	 20.662000
22.171000	 26.183000	 26.600000	 28.190000
29.697000	 35.699000	 36.073000	 37.707000
45.284000	 47.290000	 47.585000	 49.306000
56.851000	 58.860000	 59.188000	 60.864000
62.377000	 66.385000	 66.763000	 68.393000
69.898000	 72.909000	 73.403000	 74.916000
76.419000	 81.438000	 81.764000	 83.450000
84.965000	 86.979000	 88.384000	 88.987000
90.505000	 96.511000	 97.095000	 98.515000
100.021000	 103.025000	 104.121000	 105.028000
106.542000	 110.546000	 110.937000	 112.561000
114.074000	 119.081000	 119.411000	 121.095000
122.608000	 126.614000	 126.954000	 128.632000
130.142000	 134.145000	 134.443000	 136.151000
137.660000	 140.671000	 141.088000	 142.681000
144.184000	 150.188000	 150.503000	 152.203000
153.714000	 158.719000	 159.345000	 160.736000
162.250000	 167.255000	 167.616000	 169.262000
170.783000	 173.794000	 174.193000	 175.801000
177.312000	 183.324000	 183.630000	 185.330000
186.851000	 189.856000	 190.229000	 191.873000
193.386000	 196.396000	 197.591000	 198.411000
199.919000	 201.937000	 202.415000	 203.946000
205.459000	 207.471000	 207.794000	 209.481000
210.984000	 215.988000	 216.390000	 217.997000
219.510000	 223.519000	 223.789000	 225.525000
227.030000	 232.045000	 232.412000	 234.058000
235.568000	 238.576000	 239.439000	 240.591000
242.104000	 246.114000	 246.607000	 248.125000
249.634000	 254.646000	 255.039000	 256.657000
258.177000	 264.182000	 264.663000	 266.194000
267.702000	 273.708000	 274.079000	 275.718000
277.237000	 279.247000	 280.461000	 281.259000
282.771000	 287.779000	 288.281000	 289.793000
291.308000	 294.314000	 294.696000	 296.317000
297.834000	 299.842000	 300.304000	 301.855000
303.371000	 307.374000	 307.715000	 309.384000
310.902000	 313.908000	 314.249000	 315.910000
317.603000	 320.620000	 320.988000	 322.626000
324.133000	 326.140000	 326.738000	 328.143000
329.654000	 335.661000	 335.746000	 337.669000
339.183000	 342.193000	 342.572000	 344.202000
351.778000	 353.788000	 354.097000	 355.793000
357.300000	 360.304000	 360.644000	 362.312000
363.815000	 368.820000	 369.380000	 370.824000
372.337000	 376.341000	 376.761000	 378.352000
379.864000	 384.875000	 385.467000	 386.892000
398.437000	 404.439000	 404.767000	 406.454000
407.963000	 411.974000	 412.382000	 413.980000
415.499000	 417.514000	 417.812000	 419.527000
421.036000	 423.053000	 423.380000	 425.062000
426.572000	 432.580000	 432.890000	 434.582000
436.088000	 442.097000	 442.389000	 444.111000
445.620000	 449.628000	 449.940000	 451.631000
453.145000	 455.154000	 455.606000	 457.165000
458.687000	 462.689000	 462.923000	 464.699000
466.203000	 472.218000	 472.747000	 474.237000
475.751000	 478.757000	 479.097000	 480.765000
482.272000	 488.274000	 488.584000	 490.282000
491.801000	 494.811000	 494.854000	 496.823000
498.335000	 504.339000	 504.665000	 506.357000
507.867000	 510.881000	 511.715000	 512.891000
514.399000	 516.404000	 516.740000	 518.411000
519.915000	 521.919000	 522.283000	 523.921000
525.433000	 531.435000	 531.717000	 533.450000
534.972000	 539.987000	 540.326000	 541.995000
543.514000	 545.521000	 547.002000	 547.523000
549.038000	 555.041000	 555.489000	 557.049000
558.571000	 563.579000	 563.996000	 565.590000
567.105000	 571.109000	 571.512000	 573.124000
574.637000	 577.650000	 579.232000	 579.663000
581.170000	 585.178000	 585.521000	 587.188000
588.691000	 592.696000	 593.025000	 594.713000
596.227000	 598.242000	 598.891000	 600.250000
601.761000	 606.770000	 607.062000	 608.772000
610.278000	 615.291000	 616.757000	 617.297000
618.803000	 624.808000	 625.132000	 626.814000
628.318000	 633.323000	 633.614000	 635.339000
